domain_id,domain_title,domain_type,area_id,area_title,element_id,element_title,kind,level_ceiling,attainable_levels,status
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-044,Check standards and reference artefacts as assurance instruments,judgment,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-045,Selecting a check standard sensitive to the failure modes that matter,judgment,5,1 2 3 4 5,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-046,Control charting a measurement process,skill,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-047,Establishing control limits for measurement assurance,judgment,5,1 2 3 4 5,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-048,Measurement assurance frequency and interval,judgment,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-049,Trend and drift detection from assurance data,skill,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-050,Environmental and operator contributions to assurance data,judgment,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-051,Responding to an out-of-control measurement process,judgment,5,1 2 3 4 5,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-052,Impact assessment on results produced while out of control,judgment,5,1 2 3 4 5,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-053,Designing a measurement assurance programme,judgment,5,1 2 3 4 5,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-054,Measurement assurance for automated and continuous systems,judgment,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-055,Assurance evidence for an accreditation assessment,skill,4,1 2 3 4,draft
CM-07,Measurement Systems Analysis and Process Capability,core,CM-07-A07,Measurement Assurance and Measurement Process Control,CM-07-056,Interlaboratory comparison as an assurance mechanism,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-001,Conformity assessment and the role of measurement within it,knowledge,3,1 2 3,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-002,"Specification limits, tolerance and the acceptance interval",knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-003,Why a result on the limit is not a decision,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-004,Conformance and non-conformance as probabilistic statements,knowledge,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-005,"Who owns the decision: laboratory, customer or regulator",judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A01,Conformity Assessment Fundamentals,CM-08-006,Consequences of a wrong decision and their asymmetry,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-007,What a decision rule must specify,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-008,Simple acceptance and shared risk,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-009,Binary and non-binary decision rules,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-010,Decision rules under ISO/IEC 17025 clause 7.8.6,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-011,ILAC-G8 guidance on statements of conformity,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-012,ISO 14253-1 decision rules in dimensional inspection,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-013,Agreeing a decision rule with a customer in advance,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-014,Documenting a decision rule so it is auditable,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A02,Decision Rules,CM-08-015,Reporting a conformity statement with its decision rule,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-016,False accept and false reject risk defined,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-017,Consumer risk and producer risk,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-018,Specific risk contrasted with global risk,knowledge,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-019,The prior distribution of the measurand and where it comes from,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-020,In-tolerance probability and end-of-period reliability as priors,skill,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-021,Computing false accept risk,skill,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-022,Computing false reject risk,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-023,Sensitivity of computed risk to prior assumptions,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-024,Risk analysis under JCGM 106,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A03,Measurement Decision Risk Theory,CM-08-025,Bayesian formulation of measurement decision risk,skill,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-026,What a guardband is and what it buys,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-027,Guardbanding to a target false accept risk,skill,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-028,The RDS and other common guardband multipliers,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-029,Guardbanding by a fixed fraction of expanded uncertainty,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-030,Asymmetric guardbands,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-031,The cost of guardbanding: false rejects and rework,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-032,Guardbanding in a multi-parameter calibration,skill,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A04,Guardbanding,CM-08-033,Explaining a guardband to a customer who sees only failed units,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-034,Test uncertainty ratio and test accuracy ratio,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-035,The 4:1 ratio requirement and its origins,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-036,What a ratio rule assumes and when those assumptions fail,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-037,ANSI/NCSL Z540-1: withdrawn status and continuing contractual use,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-038,"ANSI/NCSLI Z540.3 false accept risk: the requirement, its withdrawal, and where it still binds",knowledge,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-039,Migrating a programme from a ratio rule to a risk-based rule,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A05,Accuracy Ratios and Legacy Approaches,CM-08-040,Demonstrating compliance when the ratio cannot be met,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-041,Sampling inspection and its interaction with measurement risk,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-042,Risk-based thinking in ISO 9001 and ISO/IEC 17025,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-043,Measurement risk in safety-critical and regulated products,judgment,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-044,Legal metrology and conformity in trade,knowledge,4,1 2 3 4,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-045,Aggregating measurement risk across a process chain,judgment,5,1 2 3 4 5,draft
CM-08,"Measurement Decision Risk, Guardbanding and Conformity Assessment",core,CM-08-A06,"Risk in Regulation, Sampling and Systems",CM-08-046,Building the economic case for a measurement capability improvement,judgment,5,1 2 3 4 5,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-001,What a calibration interval is meant to control,knowledge,3,1 2 3,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-002,Measurement reliability and the reliability target,knowledge,5,1 2 3 4 5,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-003,End-of-period reliability and average-over-period reliability,knowledge,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-004,Choosing a reliability target from the consequences of failure,judgment,5,1 2 3 4 5,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-005,"Interval by time, by usage, by event, and hybrid schemes",knowledge,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-006,Why inherited default intervals are indefensible,judgment,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A01,Interval Fundamentals,CM-09-007,Initial interval assignment for a new instrument type,judgment,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-008,As-found data as the raw material of interval analysis,skill,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-009,In-tolerance and out-of-tolerance classification and its ambiguities,judgment,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-010,Homogeneous groupings of instruments,skill,5,1 2 3 4 5,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-011,Data sufficiency and how much history is enough,judgment,5,1 2 3 4 5,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-012,"Censoring, truncation and missing observations in interval data",skill,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-013,Data quality problems that invalidate an analysis,judgment,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A02,Data Foundations,CM-09-014,"Recording renewal, repair and adjustment events correctly",skill,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A03,Interval Analysis Methods,CM-09-015,Reactive methods: simple response to observed failures,skill,4,1 2 3 4,draft
CM-09,Calibration Intervals and Measurement Reliability,core,CM-09-A03,Interval Analysis Methods,CM-09-016,Method A1 and A2 style incremental adjustment,skill,4,1 2 3 4,draft
